tree_file_name;leaf_dist;agree_with_etalon
Puzzle_filtered//PF00534_2.tre;"6;7;6;6;6;5;6;7;8;8;2;2;1;1;4;4;3;7;7;6;5;7;7;6;6;7;8;10;10;9";"1;8;8;7;6;8;8;8;8;6;4;8;9;9;8;8;8;8;7;5;6;6;6;6;3;4;4;2;2;1";95.8
Puzzle_filtered//PF00534_2.tre;"5;6;5;5;5;4;5;6;7;7;3;3;3;3;2;2;1;6;6;5;4;6;6;5;5;6;7;9;9;8";"3;7;7;6;5;7;7;7;7;5;3;7;8;8;7;7;7;7;6;4;5;5;5;5;1;2;2;3;3;3";51.0
Puzzle_filtered//PF00534_2.tre;"4;7;6;6;6;5;6;7;8;8;4;4;4;4;1;1;1;7;7;6;5;7;7;6;6;7;8;10;10;9";"4;8;8;7;6;8;8;8;8;6;4;8;9;9;8;8;8;8;7;5;6;6;6;6;1;1;1;4;4;4";64.1
Puzzle_filtered//PF00534_2.tre;"3;6;5;5;5;4;5;6;7;7;5;5;5;5;5;5;4;3;3;2;1;4;4;3;3;4;5;7;7;6";"5;7;7;6;5;7;7;7;7;5;3;5;6;6;5;5;5;5;4;2;2;2;2;2;4;5;5;5;5;5";90.8
Puzzle_filtered//PF00534_2.tre;"4;7;6;6;6;5;6;7;8;8;6;6;6;6;6;6;5;2;2;1;1;5;5;4;4;5;6;8;8;7";"None";42.9
Puzzle_filtered//PF00534_2.tre;"3;8;7;7;7;6;7;8;9;9;7;7;7;7;7;7;6;1;1;1;2;6;6;5;5;6;7;9;9;8";"6;8;8;7;6;8;8;8;8;6;4;6;7;7;6;6;6;6;5;3;1;1;2;2;5;6;6;6;6;6";52.6
Puzzle_filtered//PF00534_2.tre;"2;7;6;6;6;5;6;7;8;8;6;6;6;6;6;6;5;5;5;4;3;2;2;1;2;3;4;6;6;5";"7;9;9;8;7;9;9;9;9;7;5;3;4;4;3;3;2;2;1;2;5;5;5;5;6;7;7;7;7;7";94.9
Puzzle_filtered//PF00534_2.tre;"2;8;7;7;7;6;7;8;9;9;7;7;7;7;7;7;6;6;6;5;4;1;1;1;3;4;5;7;7;6";"8;10;10;9;8;10;10;10;10;8;6;4;5;5;4;4;1;1;1;3;6;6;6;6;7;8;8;8;8;8";98.3
Puzzle_filtered//PF00534_2.tre;"1;11;10;10;10;9;10;11;12;12;10;10;10;10;10;10;9;9;9;8;7;7;7;6;4;3;2;1;1;1";"9;11;11;10;9;11;11;11;11;9;7;1;1;1;3;3;5;5;4;4;7;7;7;7;8;9;9;9;9;9";64.2
Puzzle_filtered//PF00551_1.tre;"8;6;6;6;6;6;5;7;8;8;8;8;8;8;5;4;5;7;7;6;4;4;6;6;5;3;3;2;1;1";"7;7;7;7;7;8;8;7;6;4;6;7;7;5;7;7;6;5;3;1;1;2;2;4;7;7;7;7;6;7";88.1
Puzzle_filtered//PF00551_1.tre;"8;5;5;5;5;5;4;6;7;7;7;7;7;7;4;3;4;6;6;5;3;3;5;5;4;3;3;2;2;2";"None";16.7
Puzzle_filtered//PF00551_1.tre;"7;4;4;4;4;4;3;5;6;6;6;6;6;6;3;2;4;6;6;5;3;3;5;5;4;4;4;3;3;3";"None";18.9
Puzzle_filtered//PF00551_1.tre;"9;3;3;3;3;3;2;5;6;6;6;6;6;6;3;2;5;7;7;6;4;4;6;6;5;5;5;4;4;4";"3;6;6;6;6;7;7;6;5;3;7;8;8;6;8;8;7;6;4;5;5;5;5;1;3;3;3;3;2;3";91.1
Puzzle_filtered//PF00551_1.tre;"8;2;2;2;3;3;2;6;7;7;7;7;7;7;4;3;6;8;8;7;5;5;7;7;6;6;6;5;5;5";"3;7;7;7;7;8;8;7;6;4;8;9;9;7;9;9;8;7;5;6;6;6;6;2;2;2;2;2;2;3";89.8
Puzzle_filtered//PF00551_1.tre;"7;1;2;2;4;4;3;7;8;8;8;8;8;8;5;4;7;9;9;8;6;6;8;8;7;7;7;6;6;6";"4;8;8;8;8;9;9;8;7;5;9;10;10;8;10;10;9;8;6;7;7;7;7;3;2;2;1;1;3;4";98.3
Puzzle_filtered//PF00551_1.tre;"6;2;1;1;4;4;3;7;8;8;8;8;8;8;5;4;7;9;9;8;6;6;8;8;7;7;7;6;6;6";"4;8;8;8;8;9;9;8;7;5;9;10;10;8;10;10;9;8;6;7;7;7;7;3;1;1;2;2;3;4";99.6
Puzzle_filtered//PF00551_1.tre;"5;3;3;3;2;2;1;6;7;7;7;7;7;7;4;3;6;8;8;7;5;5;7;7;6;6;6;5;5;5";"2;7;7;7;7;8;8;7;6;4;8;9;9;7;9;9;8;7;5;6;6;6;6;2;3;3;3;3;1;2";89.8
Puzzle_filtered//PF00551_1.tre;"10;4;4;4;1;1;1;7;8;8;8;8;8;8;5;4;7;9;9;8;6;6;8;8;7;7;7;6;6;6";"1;8;8;8;8;9;9;8;7;5;9;10;10;8;10;10;9;8;6;7;7;7;7;3;4;4;4;4;1;1";88.8
Puzzle_filtered//PF00551_1.tre;"9;4;4;4;4;4;3;4;5;5;5;5;5;5;2;1;5;7;7;6;4;4;6;6;5;5;5;4;4;4";"5;4;4;4;4;5;5;4;3;1;6;7;7;5;7;7;6;5;3;4;4;4;4;2;5;5;5;5;4;5";69.1
Puzzle_filtered//PF00551_1.tre;"8;5;5;5;5;5;4;3;4;4;4;4;4;4;1;1;6;8;8;7;5;5;7;7;6;6;6;5;5;5";"6;3;3;3;3;4;4;3;2;1;7;8;8;6;8;8;7;6;4;5;5;5;5;3;6;6;6;6;5;6";68.6
Puzzle_filtered//PF00551_1.tre;"10;6;6;6;6;6;5;2;3;3;3;3;3;3;1;2;7;9;9;8;6;6;8;8;7;7;7;6;6;6";"None";74.4
Puzzle_filtered//PF00551_1.tre;"9;7;7;7;7;7;6;1;2;2;3;3;3;3;2;3;8;10;10;9;7;7;9;9;8;8;8;7;7;7";"None";95.6
Puzzle_filtered//PF00551_1.tre;"8;8;8;8;8;8;7;1;1;1;4;4;4;4;3;4;9;11;11;10;8;8;10;10;9;9;9;8;8;8";"8;1;1;2;2;5;5;4;3;3;9;10;10;8;10;10;9;8;6;7;7;7;7;5;8;8;8;8;7;8";98.1
Puzzle_filtered//PF00551_1.tre;"7;7;7;7;7;7;6;2;3;3;2;2;2;2;2;3;8;10;10;9;7;7;9;9;8;8;8;7;7;7";"7;3;3;3;3;3;3;2;1;2;8;9;9;7;9;9;8;7;5;6;6;6;6;4;7;7;7;7;6;7";84.8
Puzzle_filtered//PF00551_1.tre;"6;8;8;8;8;8;7;3;4;4;1;1;2;2;3;4;9;11;11;10;8;8;10;10;9;9;9;8;8;8";"9;5;5;5;5;1;1;1;2;4;10;11;11;9;11;11;10;9;7;8;8;8;8;6;9;9;9;9;8;9";98.7
Puzzle_filtered//PF00551_1.tre;"7;8;8;8;8;8;7;3;4;4;2;2;1;1;3;4;9;11;11;10;8;8;10;10;9;9;9;8;8;8";"None";58.0
Puzzle_filtered//PF00551_1.tre;"7;5;5;5;5;5;4;6;7;7;7;7;7;7;4;3;3;5;5;4;2;2;4;4;3;4;4;3;3;3";"6;6;6;6;6;7;7;6;5;3;4;5;5;3;5;5;4;3;1;3;3;3;3;3;6;6;6;6;5;6";74.2
Puzzle_filtered//PF00551_1.tre;"6;6;6;6;6;6;5;7;8;8;8;8;8;8;5;4;2;4;4;3;1;2;4;4;3;5;5;4;4;4";"None";76.8
Puzzle_filtered//PF00551_1.tre;"5;7;7;7;7;7;6;8;9;9;9;9;9;9;6;5;1;3;3;2;1;3;5;5;4;6;6;5;5;5";"8;8;8;8;8;9;9;8;7;5;3;4;4;2;3;3;2;1;2;5;5;5;5;5;8;8;8;8;7;8";61.3
Puzzle_filtered//PF00551_1.tre;"4;8;8;8;8;8;7;9;10;10;10;10;10;10;7;6;1;2;2;1;2;4;6;6;5;7;7;6;6;6";"9;9;9;9;9;10;10;9;8;6;4;5;5;3;2;2;1;1;3;6;6;6;6;6;9;9;9;9;8;9";66.7
Puzzle_filtered//PF00551_1.tre;"3;9;9;9;9;9;8;10;11;11;11;11;11;11;8;7;2;1;1;1;3;5;7;7;6;8;8;7;7;7";"None";70.7
Puzzle_filtered//PF00551_1.tre;"4;6;6;6;6;6;5;7;8;8;8;8;8;8;5;4;3;5;5;4;2;1;3;3;2;5;5;4;4;4";"8;8;8;8;8;9;9;8;7;5;2;3;3;1;4;4;3;2;2;5;5;5;5;5;8;8;8;8;7;8";93.1
Puzzle_filtered//PF00551_1.tre;"4;7;7;7;7;7;6;8;9;9;9;9;9;9;6;5;4;6;6;5;3;1;2;2;1;6;6;5;5;5";"None";85.9
Puzzle_filtered//PF00551_1.tre;"3;8;8;8;8;8;7;9;10;10;10;10;10;10;7;6;5;7;7;6;4;2;1;1;1;7;7;6;6;6";"None";72.0
Puzzle_filtered//PF00551_1.tre;"2;6;6;6;6;6;5;7;8;8;8;8;8;8;5;4;5;7;7;6;4;4;6;6;5;2;2;1;2;2";"None";30.5
Puzzle_filtered//PF00551_1.tre;"1;7;7;7;7;7;6;8;9;9;9;9;9;9;6;5;6;8;8;7;5;5;7;7;6;1;1;1;3;3";"None";59.1
Puzzle_filtered//PF00306_2.tre;"2;7;7;8;9;9;7;7;7;8;9;9;4;5;5;5;5;3;3;1;6;6;5;5;5;3;3;4;4;1";"7;7;7;7;8;8;7;7;7;5;5;4;5;5;3;3;3;4;4;3;2;1;3;3;4;7;7;7;7;5";56.9
Puzzle_filtered//PF00306_2.tre;"1;6;6;7;8;8;6;6;6;7;8;8;3;4;4;4;4;2;2;1;7;7;6;6;6;4;4;5;5;2";"6;6;6;6;7;7;6;6;6;4;4;5;6;6;4;4;4;5;5;4;3;1;2;2;3;6;6;6;6;4";98.4
Puzzle_filtered//PF00306_2.tre;"5;5;5;6;7;7;5;5;5;6;7;7;2;3;3;3;3;2;2;2;8;8;7;7;7;5;5;6;6;3";"5;5;5;5;6;6;5;5;5;3;3;6;7;7;5;5;5;6;6;5;4;2;2;2;2;5;5;5;5;3";96.9
Puzzle_filtered//PF00306_2.tre;"4;4;4;5;6;6;4;4;4;5;6;6;1;3;3;3;3;3;3;3;9;9;8;8;8;6;6;7;7;4";"None";68.6
Puzzle_filtered//PF00306_2.tre;"4;3;3;4;5;5;3;3;3;4;5;5;1;4;4;4;4;4;4;4;10;10;9;9;9;7;7;8;8;5";"None";51.8
Puzzle_filtered//PF00306_2.tre;"3;2;2;3;4;4;3;3;3;4;5;5;2;5;5;5;5;5;5;5;11;11;10;10;10;8;8;9;9;6";"None";44.2
Puzzle_filtered//PF00306_2.tre;"2;1;2;3;4;4;4;4;4;5;6;6;3;6;6;6;6;6;6;6;12;12;11;11;11;9;9;10;10;7";"2;2;1;1;5;5;4;4;4;4;4;10;11;11;9;9;9;10;10;9;8;6;6;6;5;8;8;8;8;6";86.8
Puzzle_filtered//PF00306_2.tre;"4;2;1;2;3;3;4;4;4;5;6;6;3;6;6;6;6;6;6;6;12;12;11;11;11;9;9;10;10;7";"None";49.0
Puzzle_filtered//PF00306_2.tre;"3;3;1;1;2;2;5;5;5;6;7;7;4;7;7;7;7;7;7;7;13;13;12;12;12;10;10;11;11;8";"None";44.2
Puzzle_filtered//PF00306_2.tre;"11;4;2;1;1;1;6;6;6;7;8;8;5;8;8;8;8;8;8;8;14;14;13;13;13;11;11;12;12;9";"5;5;5;5;1;1;1;3;3;5;5;11;12;12;10;10;10;11;11;10;9;7;7;7;6;9;9;9;9;7";50.7
Puzzle_filtered//PF00306_2.tre;"10;3;3;4;5;5;2;2;2;3;4;4;2;5;5;5;5;5;5;5;11;11;10;10;10;8;8;9;9;6";"None";23.4
Puzzle_filtered//PF00306_2.tre;"9;4;4;5;6;6;1;1;2;3;4;4;3;6;6;6;6;6;6;6;12;12;11;11;11;9;9;10;10;7";"4;4;4;4;5;5;4;4;4;1;1;8;9;9;7;7;7;8;8;7;6;4;4;4;3;6;6;6;6;4";80.5
Puzzle_filtered//PF00306_2.tre;"9;4;4;5;6;6;2;2;1;2;3;3;3;6;6;6;6;6;6;6;12;12;11;11;11;9;9;10;10;7";"None";17.4
Puzzle_filtered//PF00306_2.tre;"8;5;5;6;7;7;3;3;1;1;2;2;4;7;7;7;7;7;7;7;13;13;12;12;12;10;10;11;11;8";"None";27.8
Puzzle_filtered//PF00306_2.tre;"10;6;6;7;8;8;4;4;2;1;1;1;5;8;8;8;8;8;8;8;14;14;13;13;13;11;11;12;12;9";"1;1;2;2;5;5;4;4;4;4;4;10;11;11;9;9;9;10;10;9;8;6;6;6;5;8;8;8;8;6";45.9
Puzzle_filtered//PF00306_2.tre;"9;5;5;6;7;7;5;5;5;6;7;7;2;2;2;2;2;3;3;3;9;9;8;8;8;6;6;7;7;4";"7;7;7;7;8;8;7;7;7;5;5;9;10;10;8;8;8;9;9;8;7;5;5;5;2;2;2;2;2;1";69.2
Puzzle_filtered//PF00306_2.tre;"8;6;6;7;8;8;6;6;6;7;8;8;3;1;1;2;2;4;4;4;10;10;9;9;9;7;7;8;8;5";"8;8;8;8;9;9;8;8;8;6;6;10;11;11;9;9;9;10;10;9;8;6;6;6;3;1;1;2;2;2";81.5
Puzzle_filtered//PF00306_2.tre;"7;6;6;7;8;8;6;6;6;7;8;8;3;2;2;1;1;4;4;4;10;10;9;9;9;7;7;8;8;5";"8;8;8;8;9;9;8;8;8;6;6;10;11;11;9;9;9;10;10;9;8;6;6;6;3;2;2;1;1;2";72.5
Puzzle_filtered//PF00306_2.tre;"6;6;6;7;8;8;6;6;6;7;8;8;3;4;4;4;4;1;1;2;8;8;7;7;7;5;5;6;6;3";"6;6;6;6;7;7;6;6;6;4;4;6;7;7;5;5;5;6;6;5;4;2;1;1;3;6;6;6;6;4";100.0
Puzzle_filtered//PF00306_2.tre;"6;8;8;9;10;10;8;8;8;9;10;10;5;6;6;6;6;4;4;2;5;5;4;4;4;2;2;3;3;1";"None";92.2
Puzzle_filtered//PF00306_2.tre;"5;9;9;10;11;11;9;9;9;10;11;11;6;7;7;7;7;5;5;3;4;4;3;3;3;1;2;3;3;2";"8;8;8;8;9;9;8;8;8;6;6;3;4;4;2;2;2;4;4;3;2;2;4;4;5;8;8;8;8;6";98.6
Puzzle_filtered//PF00306_2.tre;"4;10;10;11;12;12;10;10;10;11;12;12;7;8;8;8;8;6;6;4;3;3;2;2;2;1;3;4;4;3";"None";62.7
Puzzle_filtered//PF00306_2.tre;"5;11;11;12;13;13;11;11;11;12;13;13;8;9;9;9;9;7;7;5;2;2;1;2;2;2;4;5;5;4";"None";59.3
Puzzle_filtered//PF00306_2.tre;"8;12;12;13;14;14;12;12;12;13;14;14;9;10;10;10;10;8;8;6;1;1;1;3;3;3;5;6;6;5";"None";67.9
Puzzle_filtered//PF00306_2.tre;"8;11;11;12;13;13;11;11;11;12;13;13;8;9;9;9;9;7;7;5;3;3;2;1;1;2;4;5;5;4";"9;9;9;9;10;10;9;9;9;7;7;3;4;4;2;1;1;5;5;4;3;3;5;5;6;9;9;9;9;7";93.2
Puzzle_filtered//PF00306_2.tre;"7;9;9;10;11;11;9;9;9;10;11;11;6;7;7;7;7;5;5;3;5;5;4;4;4;2;1;2;2;2";"9;9;9;9;10;10;9;9;9;7;7;5;6;6;4;4;4;2;2;1;1;3;5;5;6;9;9;9;9;7";94.5
Puzzle_filtered//PF00306_2.tre;"6;10;10;11;12;12;10;10;10;11;12;12;7;8;8;8;8;6;6;4;6;6;5;5;5;3;1;1;1;3";"None";73.0
Puzzle_filtered//PF04104_1.tre;"8;10;11;11;9;9;7;6;5;6;6;6;6;7;7;7;7;7;7;6;4;3;3;4;4;3;3;3;1;1";"8;3;4;4;2;2;1;1;4;4;11;11;11;11;9;9;9;7;6;8;8;7;6;5;8;8;8;8;7;8";54.2
Puzzle_filtered//PF04104_1.tre;"7;9;10;10;8;8;6;5;4;5;5;5;5;6;6;6;6;6;6;5;3;2;2;4;4;3;3;3;2;2";"6;2;3;3;3;3;3;3;2;2;9;9;9;9;7;7;7;5;4;6;6;5;4;3;6;6;6;6;5;6";94.9
Puzzle_filtered//PF04104_1.tre;"8;8;9;9;7;7;5;4;3;4;4;4;4;5;5;5;5;5;5;4;2;2;2;5;5;4;4;4;3;3";"5;3;4;4;4;4;4;4;2;2;8;8;8;8;6;6;6;4;3;5;5;4;3;2;5;5;5;5;4;5";97.3
Puzzle_filtered//PF04104_1.tre;"8;7;8;8;6;6;4;3;2;3;3;3;3;5;5;5;5;5;5;4;2;3;3;6;6;5;5;5;4;4";"5;4;5;5;5;5;5;5;3;3;7;7;7;7;5;5;5;3;2;4;4;3;2;2;5;5;5;5;4;5";97.3
Puzzle_filtered//PF04104_1.tre;"7;6;7;7;5;5;3;2;1;3;3;3;3;6;6;6;6;6;6;5;3;4;4;7;7;6;6;6;5;5";"6;5;6;6;6;6;6;6;4;4;6;6;6;6;4;4;4;2;1;4;4;3;2;3;6;6;6;6;5;6";83.8
Puzzle_filtered//PF04104_1.tre;"6;5;6;6;4;4;2;1;1;4;4;4;4;7;7;7;7;7;7;6;4;5;5;8;8;7;7;7;6;6";"7;6;7;7;7;7;7;7;5;5;5;5;5;5;3;3;3;1;1;5;5;4;3;4;7;7;7;7;6;7";78.0
Puzzle_filtered//PF04104_1.tre;"6;4;5;5;3;3;1;1;2;5;5;5;5;8;8;8;8;8;8;7;5;6;6;9;9;8;8;8;7;7";"8;7;8;8;8;8;8;8;6;6;4;4;4;4;2;2;2;1;2;6;6;5;4;5;8;8;8;8;7;8";92.4
Puzzle_filtered//PF04104_1.tre;"5;3;4;4;2;2;1;2;3;6;6;6;6;9;9;9;9;9;9;8;6;7;7;10;10;9;9;9;8;8";"None";94.8
Puzzle_filtered//PF04104_1.tre;"11;2;3;3;2;2;2;3;4;7;7;7;7;10;10;10;10;10;10;9;7;8;8;11;11;10;10;10;9;9";"None";77.1
Puzzle_filtered//PF04104_1.tre;"11;1;2;2;3;3;3;4;5;8;8;8;8;11;11;11;11;11;11;10;8;9;9;12;12;11;11;11;10;10";"None";45.3
Puzzle_filtered//PF04104_1.tre;"10;1;1;1;4;4;4;5;6;9;9;9;9;12;12;12;12;12;12;11;9;10;10;13;13;12;12;12;11;11";"11;10;11;11;11;11;11;11;9;9;2;2;1;1;2;4;4;4;5;9;9;8;7;8;11;11;11;11;10;11";44.7
Puzzle_filtered//PF04104_1.tre;"9;3;4;4;1;1;2;3;4;7;7;7;7;10;10;10;10;10;10;9;7;8;8;11;11;10;10;10;9;9";"11;10;11;11;11;11;11;11;9;9;1;1;2;2;2;4;4;4;5;9;9;8;7;8;11;11;11;11;10;11";97.5
Puzzle_filtered//PF04104_1.tre;"9;7;8;8;6;6;4;3;2;2;2;2;2;6;6;6;6;6;6;5;3;4;4;7;7;6;6;6;5;5";"6;5;6;6;6;6;6;6;4;4;7;7;7;7;5;5;5;3;2;3;3;2;1;3;6;6;6;6;5;6";94.0
Puzzle_filtered//PF04104_1.tre;"8;8;9;9;7;7;5;4;3;1;1;2;2;7;7;7;7;7;7;6;4;5;5;8;8;7;7;7;6;6";"None";76.5
Puzzle_filtered//PF04104_1.tre;"7;8;9;9;7;7;5;4;3;2;2;1;1;7;7;7;7;7;7;6;4;5;5;8;8;7;7;7;6;6";"None";51.7
Puzzle_filtered//PF04104_1.tre;"6;8;9;9;7;7;5;4;3;4;4;4;4;4;4;4;4;4;4;3;1;3;3;6;6;5;5;5;4;4";"4;4;5;5;5;5;5;5;3;3;8;8;8;8;6;6;6;4;3;5;5;4;3;1;4;4;4;4;3;4";83.4
Puzzle_filtered//PF04104_1.tre;"8;9;10;10;8;8;6;5;4;5;5;5;5;3;3;3;3;3;3;2;1;4;4;7;7;6;6;6;5;5";"3;5;6;6;6;6;6;6;4;4;9;9;9;9;7;7;7;5;4;6;6;5;4;1;3;3;3;3;2;3";49.8
Puzzle_filtered//PF04104_1.tre;"7;10;11;11;9;9;7;6;5;6;6;6;6;2;2;2;2;3;3;2;2;5;5;8;8;7;7;7;6;6";"3;6;7;7;7;7;7;7;5;5;10;10;10;10;8;8;8;6;5;7;7;6;5;2;2;2;2;2;2;3";56.7
Puzzle_filtered//PF04104_1.tre;"6;11;12;12;10;10;8;7;6;7;7;7;7;1;1;2;2;4;4;3;3;6;6;9;9;8;8;8;7;7";"4;7;8;8;8;8;8;8;6;6;11;11;11;11;9;9;9;7;6;8;8;7;6;3;2;2;1;1;3;4";75.5
Puzzle_filtered//PF04104_1.tre;"5;11;12;12;10;10;8;7;6;7;7;7;7;2;2;1;1;4;4;3;3;6;6;9;9;8;8;8;7;7";"4;7;8;8;8;8;8;8;6;6;11;11;11;11;9;9;9;7;6;8;8;7;6;3;1;1;2;2;3;4";92.9
Puzzle_filtered//PF04104_1.tre;"4;10;11;11;9;9;7;6;5;6;6;6;6;3;3;3;3;2;2;1;2;5;5;8;8;7;7;7;6;6";"2;6;7;7;7;7;7;7;5;5;10;10;10;10;8;8;8;6;5;7;7;6;5;2;3;3;3;3;1;2";94.6
Puzzle_filtered//PF04104_1.tre;"3;11;12;12;10;10;8;7;6;7;7;7;7;4;4;4;4;1;1;1;3;6;6;9;9;8;8;8;7;7";"1;7;8;8;8;8;8;8;6;6;11;11;11;11;9;9;9;7;6;8;8;7;6;3;4;4;4;4;1;1";70.2
Puzzle_filtered//PF04104_1.tre;"4;9;10;10;8;8;6;5;4;5;5;5;5;6;6;6;6;6;6;5;3;1;1;5;5;4;4;4;3;3";"6;3;4;4;4;4;4;4;1;1;9;9;9;9;7;7;7;5;4;6;6;5;4;3;6;6;6;6;5;6";99.8
Puzzle_filtered//PF04104_1.tre;"4;10;11;11;9;9;7;6;5;6;6;6;6;7;7;7;7;7;7;6;4;3;3;3;3;2;2;2;2;2";"None";47.9
Puzzle_filtered//PF04104_1.tre;"3;11;12;12;10;10;8;7;6;7;7;7;7;8;8;8;8;8;8;7;5;4;4;2;2;1;2;2;3;3";"7;1;2;2;3;3;3;3;3;3;10;10;10;10;8;8;8;6;5;7;7;6;5;4;7;7;7;7;6;7";75.6
Puzzle_filtered//PF04104_1.tre;"2;12;13;13;11;11;9;8;7;8;8;8;8;9;9;9;9;9;9;8;6;5;5;1;1;1;3;3;4;4";"8;1;1;1;4;4;4;4;4;4;11;11;11;11;9;9;9;7;6;8;8;7;6;5;8;8;8;8;7;8";80.6
Puzzle_filtered//PF04104_1.tre;"1;11;12;12;10;10;8;7;6;7;7;7;7;8;8;8;8;8;8;7;5;4;4;3;3;2;1;1;3;3";"8;3;4;4;1;1;2;2;4;4;11;11;11;11;9;9;9;7;6;8;8;7;6;5;8;8;8;8;7;8";37.8
Puzzle_filtered//PF04191_1.tre;"2;11;10;9;9;10;10;9;10;10;8;8;8;8;8;7;7;9;9;8;7;5;5;4;4;3;3;1;1;1";"None";81.6
Puzzle_filtered//PF04191_1.tre;"1;10;9;8;8;9;9;8;9;9;7;7;7;7;7;6;6;8;8;7;6;4;4;3;3;2;2;1;2;2";"None";35.6
Puzzle_filtered//PF04191_1.tre;"2;9;8;7;7;8;8;7;8;8;6;6;6;6;6;5;5;7;7;6;5;3;3;2;2;2;2;2;3;3";"None";46.1
Puzzle_filtered//PF04191_1.tre;"5;8;7;6;6;7;7;6;7;7;5;5;5;5;5;4;4;6;6;5;4;2;2;2;2;3;3;3;4;4";"None";51.8
Puzzle_filtered//PF04191_1.tre;"5;7;6;5;5;6;6;5;6;6;4;4;4;4;4;3;3;5;5;4;3;2;2;3;3;4;4;4;5;5";"4;4;4;4;2;3;3;3;3;7;8;8;7;7;5;4;6;6;5;4;4;4;3;2;4;5;5;4;5;5";67.1
Puzzle_filtered//PF04191_1.tre;"4;6;5;4;4;5;5;4;5;5;3;3;3;3;3;3;3;5;5;4;3;3;3;4;4;5;5;5;6;6";"None";40.0
Puzzle_filtered//PF04191_1.tre;"3;5;4;3;3;4;4;3;4;4;2;3;3;3;3;4;4;6;6;5;4;4;4;5;5;6;6;6;7;7";"6;6;6;6;4;5;5;5;5;5;6;6;5;5;3;2;4;4;3;2;3;3;2;3;5;6;6;5;6;6";38.1
Puzzle_filtered//PF04191_1.tre;"11;4;3;2;2;3;3;3;4;4;2;4;4;4;4;5;5;7;7;6;5;5;5;6;6;7;7;7;8;8";"7;7;7;7;5;6;6;6;6;4;5;5;4;4;2;1;4;4;3;2;4;4;3;4;6;7;7;6;7;7";86.3
Puzzle_filtered//PF04191_1.tre;"10;3;2;1;2;3;3;4;5;5;3;5;5;5;5;6;6;8;8;7;6;6;6;7;7;8;8;8;9;9";"None";29.5
Puzzle_filtered//PF04191_1.tre;"10;2;1;1;3;4;4;5;6;6;4;6;6;6;6;7;7;9;9;8;7;7;7;8;8;9;9;9;10;10";"None";37.5
Puzzle_filtered//PF04191_1.tre;"9;1;1;2;4;5;5;6;7;7;5;7;7;7;7;8;8;10;10;9;8;8;8;9;9;10;10;10;11;11";"None";49.5
Puzzle_filtered//PF04191_1.tre;"8;4;3;2;1;2;2;4;5;5;3;5;5;5;5;6;6;8;8;7;6;6;6;7;7;8;8;8;9;9";"None";23.4
Puzzle_filtered//PF04191_1.tre;"7;5;4;3;1;1;1;5;6;6;4;6;6;6;6;7;7;9;9;8;7;7;7;8;8;9;9;9;10;10";"None";78.0
Puzzle_filtered//PF04191_1.tre;"9;5;4;3;3;4;4;2;3;3;1;4;4;4;4;5;5;7;7;6;5;5;5;6;6;7;7;7;8;8";"7;7;7;7;5;6;6;6;6;5;6;6;5;5;3;2;3;3;2;1;4;4;3;4;6;7;7;6;7;7";81.8
Puzzle_filtered//PF04191_1.tre;"8;6;5;4;4;5;5;1;2;2;1;5;5;5;5;6;6;8;8;7;6;6;6;7;7;8;8;8;9;9";"None";59.1
Puzzle_filtered//PF04191_1.tre;"7;7;6;5;5;6;6;1;1;1;2;6;6;6;6;7;7;9;9;8;7;7;7;8;8;9;9;9;10;10";"None";44.0
Puzzle_filtered//PF04191_1.tre;"6;6;5;4;4;5;5;4;5;5;3;2;2;2;2;4;4;6;6;5;4;4;4;5;5;6;6;6;7;7";"None";33.6
Puzzle_filtered//PF04191_1.tre;"7;7;6;5;5;6;6;5;6;6;4;1;1;2;2;5;5;7;7;6;5;5;5;6;6;7;7;7;8;8";"None";42.2
Puzzle_filtered//PF04191_1.tre;"6;7;6;5;5;6;6;5;6;6;4;2;2;1;1;5;5;7;7;6;5;5;5;6;6;7;7;7;8;8";"7;7;7;7;5;6;6;6;6;7;8;8;7;7;5;4;6;6;5;4;1;1;1;4;6;7;7;6;7;7";66.5
Puzzle_filtered//PF04191_1.tre;"5;7;6;5;5;6;6;5;6;6;4;4;4;4;4;2;2;4;4;3;2;3;3;4;4;5;5;5;6;6";"6;6;6;6;4;5;5;5;5;8;9;9;8;8;6;5;7;7;6;5;5;5;4;1;2;3;3;2;3;3";86.0
Puzzle_filtered//PF04191_1.tre;"4;8;7;6;6;7;7;6;7;7;5;5;5;5;5;1;1;4;4;3;2;4;4;5;5;6;6;6;7;7";"8;8;8;8;6;7;7;7;7;10;11;11;10;10;8;7;9;9;8;7;7;7;6;3;1;1;1;3;4;4";98.7
Puzzle_filtered//PF04191_1.tre;"5;8;7;6;6;7;7;6;7;7;5;5;5;5;5;2;2;3;3;2;1;4;4;5;5;6;6;6;7;7";"None";44.2
Puzzle_filtered//PF04191_1.tre;"8;9;8;7;7;8;8;7;8;8;6;6;6;6;6;3;3;2;2;1;1;5;5;6;6;7;7;7;8;8";"None";49.3
Puzzle_filtered//PF04191_1.tre;"7;10;9;8;8;9;9;8;9;9;7;7;7;7;7;4;4;1;1;1;2;6;6;7;7;8;8;8;9;9";"None";55.1
