tree_file_name;leaf_dist;agree_with_etalon
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00443_8.tre;"5;3;3;1;1;1;8;8;7;6;5;4;4;5;6";"1;5;7;8;8;6;4;5;5;5;5;3;3;1;1";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00443_8.tre;"4;3;3;4;4;3;5;5;4;3;2;1;2;3;4";"4;2;4;5;5;3;1;3;3;3;3;3;3;3;4";12.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00443_8.tre;"3;4;4;5;5;4;4;4;3;2;1;1;3;4;5";"5;1;3;4;4;2;1;4;4;4;4;4;4;4;5";17.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00443_8.tre;"3;5;5;6;6;5;3;3;2;1;1;2;4;5;6";"None";12.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00443_8.tre;"2;6;6;7;7;6;2;2;1;1;2;3;5;6;7";"7;2;1;2;2;1;3;6;6;6;6;6;6;6;7";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00443_8.tre;"1;7;7;8;8;7;1;1;1;2;3;4;6;7;8";"8;3;1;1;1;2;4;7;7;7;7;7;7;7;8";17.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00271_6.tre;"1;8;7;6;6;6;7;7;6;5;3;2;1;1;1";"8;8;7;7;7;5;1;1;1;2;3;5;6;7;7";9.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00271_6.tre;"3;7;6;5;5;5;6;6;5;4;2;1;1;2;2";"7;7;6;6;6;4;2;2;1;1;2;4;5;6;6";17.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00271_6.tre;"2;6;5;4;4;4;5;5;4;3;1;1;2;3;3";"6;6;5;5;5;3;3;3;2;1;1;3;4;5;5";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00271_6.tre;"3;5;4;3;3;3;4;4;3;2;1;2;3;4;4";"5;5;4;4;4;2;4;4;3;2;1;2;3;4;4";14.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00271_6.tre;"8;4;3;2;2;2;4;4;3;2;2;3;4;5;5";"None";10.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00271_6.tre;"7;3;2;1;2;2;5;5;4;3;3;4;5;6;6";"5;5;4;4;4;2;5;5;4;3;2;1;2;3;3";12.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00271_6.tre;"6;2;1;1;3;3;6;6;5;4;4;5;6;7;7";"6;6;5;5;5;3;6;6;5;4;3;1;1;2;2";18.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00271_6.tre;"5;1;1;2;4;4;7;7;6;5;5;6;7;8;8";"7;7;6;6;6;4;7;7;6;5;4;2;1;1;1";17.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00271_6.tre;"4;4;3;2;1;1;5;5;4;3;3;4;5;6;6";"None";13.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00271_6.tre;"5;5;4;3;3;3;3;3;2;1;2;3;4;5;5";"None";16.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00271_6.tre;"6;6;5;4;4;4;2;2;1;1;3;4;5;6;6";"2;2;1;2;2;2;7;7;6;5;4;4;5;6;6";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00271_6.tre;"7;7;6;5;5;5;1;1;1;2;4;5;6;7;7";"1;1;1;3;3;3;8;8;7;6;5;5;6;7;7";10.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF03357_3.tre;"5;5;5;5;5;5;4;2;5;5;4;3;2;1;1";"1;5;5;4;3;6;6;6;6;4;5;5;4;1;1";19.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF03357_3.tre;"4;4;4;4;4;4;3;1;5;5;4;3;2;2;2";"3;4;4;3;2;4;4;4;4;2;3;3;2;2;3";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF03357_3.tre;"3;3;3;3;3;3;2;1;6;6;5;4;3;3;3";"None";19.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF03357_3.tre;"6;2;2;2;3;3;2;2;7;7;6;5;4;4;4";"5;6;6;5;4;2;2;2;2;1;4;4;3;4;5";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF03357_3.tre;"6;1;2;2;4;4;3;3;8;8;7;6;5;5;5";"6;7;7;6;5;1;1;2;2;2;5;5;4;5;6";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF03357_3.tre;"5;2;1;1;4;4;3;3;8;8;7;6;5;5;5";"6;7;7;6;5;2;2;1;1;2;5;5;4;5;6";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF03357_3.tre;"4;3;3;3;2;2;1;2;7;7;6;5;4;4;4";"4;5;5;4;3;4;4;4;4;2;2;2;1;3;4";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF03357_3.tre;"5;4;4;4;1;1;1;3;8;8;7;6;5;5;5";"None";11.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF03357_3.tre;"4;5;5;5;5;5;4;2;4;4;3;2;1;2;2";"None";16.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF03357_3.tre;"3;6;6;6;6;6;5;3;3;3;2;1;1;3;3";"3;3;3;2;1;5;5;5;5;3;4;4;3;2;3";16.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF03357_3.tre;"2;7;7;7;7;7;6;4;2;2;1;1;2;4;4";"4;2;2;1;1;6;6;6;6;4;5;5;4;3;4";13.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF03357_3.tre;"1;8;8;8;8;8;7;5;1;1;1;2;3;5;5";"5;1;1;1;2;7;7;7;7;5;6;6;5;4;5";16.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00155_1.tre;"2;7;7;7;5;4;5;5;5;5;3;3;1;1;1";"6;6;6;6;4;1;1;1;3;3;4;6;6;6;6";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00155_1.tre;"1;6;6;6;4;3;4;4;4;4;2;2;1;2;2";"5;5;5;5;3;2;2;1;2;2;3;5;5;5;5";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00155_1.tre;"2;5;5;5;3;2;3;3;3;3;2;2;2;3;3";"4;4;4;4;2;3;3;2;2;2;2;4;4;4;4";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00155_1.tre;"6;4;4;4;2;1;3;3;3;3;3;3;3;4;4";"None";17.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00155_1.tre;"5;3;3;3;1;1;4;4;4;4;4;4;4;5;5";"3;3;3;3;1;4;4;3;3;3;2;4;4;4;4";19.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00155_1.tre;"5;2;2;2;1;2;5;5;5;5;5;5;5;6;6";"2;2;2;2;1;5;5;4;4;4;3;5;5;5;5";18.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00155_1.tre;"4;1;2;2;2;3;6;6;6;6;6;6;6;7;7";"1;1;2;2;2;6;6;5;5;5;4;6;6;6;6";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00155_1.tre;"3;2;1;1;2;3;6;6;6;6;6;6;6;7;7";"2;2;1;1;2;6;6;5;5;5;4;6;6;6;6";19.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00155_1.tre;"4;5;5;5;3;2;2;2;2;2;3;3;3;4;4";"5;5;5;5;3;5;5;4;4;4;1;2;2;2;2";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00155_1.tre;"6;6;6;6;4;3;1;1;2;2;4;4;4;5;5";"6;6;6;6;4;6;6;5;5;5;2;2;2;1;1";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00155_1.tre;"5;6;6;6;4;3;2;2;1;1;4;4;4;5;5";"6;6;6;6;4;6;6;5;5;5;2;1;1;2;2";9.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00155_1.tre;"6;6;6;6;4;3;4;4;4;4;1;1;2;3;3";"5;5;5;5;3;3;3;2;1;1;3;5;5;5;5";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00076_13.tre;"1;6;6;5;5;5;5;5;7;7;6;5;2;1;1";"6;6;5;6;6;5;5;6;6;5;5;2;1;1;1";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00076_13.tre;"4;5;5;4;4;4;4;4;6;6;5;4;1;1;2";"5;5;4;5;5;4;4;5;5;4;4;1;2;2;1";12.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00076_13.tre;"3;4;4;3;3;3;3;3;5;5;4;3;1;2;3";"4;4;3;4;4;3;3;4;4;3;3;1;3;3;2";13.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00076_13.tre;"2;3;3;2;2;2;3;3;5;5;4;3;2;3;4";"4;4;3;4;4;3;2;3;3;2;2;2;4;4;3";15.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00076_13.tre;"6;2;2;1;2;2;4;4;6;6;5;4;3;4;5";"5;5;4;5;5;4;1;2;2;2;2;3;5;5;4";19.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00076_13.tre;"5;1;1;1;3;3;5;5;7;7;6;5;4;5;6";"6;6;5;6;6;5;1;1;1;3;3;4;6;6;5";17.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00076_13.tre;"5;3;3;2;1;1;4;4;6;6;5;4;3;4;5";"5;5;4;5;5;4;2;3;3;1;1;3;5;5;4";18.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00076_13.tre;"4;4;4;3;3;3;2;2;4;4;3;2;2;3;4";"3;3;2;3;3;2;3;4;4;3;3;2;4;4;3";6.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00076_13.tre;"3;5;5;4;4;4;1;1;4;4;3;2;3;4;5";"4;4;3;1;1;1;5;6;6;5;5;4;6;6;5";11.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00076_13.tre;"4;5;5;4;4;4;2;2;3;3;2;1;3;4;5";"None";11.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00076_13.tre;"6;6;6;5;5;5;3;3;2;2;1;1;4;5;6";"2;2;1;3;3;2;4;5;5;4;4;3;5;5;4";14.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00076_13.tre;"5;7;7;6;6;6;4;4;1;1;1;2;5;6;7";"None";11.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00689_1.tre;"7;8;7;6;5;8;8;7;6;5;3;2;1;1;1";"None";8.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00689_1.tre;"6;7;6;5;4;7;7;6;5;4;2;1;1;2;2";"6;2;2;1;1;2;7;7;6;5;4;4;6;6;6";11.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00689_1.tre;"5;6;5;4;3;6;6;5;4;3;1;1;2;3;3";"None";12.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00689_1.tre;"4;5;4;3;2;5;5;4;3;2;1;2;3;4;4";"4;4;4;3;2;1;5;5;4;3;2;2;4;4;4";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00689_1.tre;"7;4;3;2;1;5;5;4;3;2;2;3;4;5;5";"3;5;5;4;3;2;5;5;4;3;2;1;3;3;3";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00689_1.tre;"6;3;2;1;1;6;6;5;4;3;3;4;5;6;6";"2;6;6;5;4;3;6;6;5;4;3;1;2;2;2";10.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00689_1.tre;"5;2;1;1;2;7;7;6;5;4;4;5;6;7;7";"None";11.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00689_1.tre;"4;1;1;2;3;8;8;7;6;5;5;6;7;8;8";"1;7;7;6;5;4;7;7;6;5;4;2;2;2;1";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00689_1.tre;"3;5;4;3;2;4;4;3;2;1;2;3;4;5;5";"4;5;5;4;3;2;4;4;3;2;1;2;4;4;4";16.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00689_1.tre;"2;6;5;4;3;3;3;2;1;1;3;4;5;6;6";"5;6;6;5;4;3;3;3;2;1;1;3;5;5;5";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00689_1.tre;"2;7;6;5;4;2;2;1;1;2;4;5;6;7;7";"6;7;7;6;5;4;2;2;1;1;2;4;6;6;6";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00689_1.tre;"1;8;7;6;5;1;1;1;2;3;5;6;7;8;8";"None";8.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00679_1.tre;"5;3;2;8;8;7;6;5;5;5;3;3;3;1;1";"5;5;8;8;7;6;7;7;6;3;1;1;1;3;3";19.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00679_1.tre;"4;2;1;8;8;7;6;5;5;5;3;3;3;2;2";"None";11.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00679_1.tre;"3;1;1;9;9;8;7;6;6;6;4;4;4;3;3";"None";17.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00679_1.tre;"4;3;2;7;7;6;5;4;4;4;2;2;2;2;2";"3;3;6;6;5;4;5;5;4;1;2;3;3;2;2";16.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00679_1.tre;"3;4;3;6;6;5;4;3;3;3;1;2;2;3;3";"None";13.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00679_1.tre;"2;5;4;5;5;4;3;2;2;2;1;3;3;4;4";"2;2;4;4;3;2;3;3;2;2;4;5;5;4;4";14.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00679_1.tre;"1;6;5;4;4;3;2;1;2;2;2;4;4;5;5";"None";8.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00679_1.tre;"2;7;6;3;3;2;1;1;3;3;3;5;5;6;6";"3;3;3;3;2;1;3;3;2;3;5;6;6;5;5";15.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00679_1.tre;"5;8;7;2;2;1;1;2;4;4;4;6;6;7;7";"4;4;2;2;1;1;4;4;3;4;6;7;7;6;6";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00679_1.tre;"4;9;8;1;1;1;2;3;5;5;5;7;7;8;8";"5;5;1;1;1;2;5;5;4;5;7;8;8;7;7";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00679_1.tre;"3;6;5;5;5;4;3;2;1;1;2;4;4;5;5";"4;4;5;5;4;3;1;1;1;4;6;7;7;6;6";18.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00679_1.tre;"4;4;3;7;7;6;5;4;4;4;2;1;1;3;3";"1;1;5;5;4;3;4;4;3;2;4;5;5;4;4";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF03914_2.tre;"9;5;5;5;3;3;3;2;2;5;5;4;3;2;1";"5;5;5;4;3;2;1;1;3;3;3;5;5;6;6";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF03914_2.tre;"8;4;4;4;2;2;2;2;2;6;6;5;4;3;2";"None";11.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF03914_2.tre;"7;3;3;3;1;2;2;3;3;7;7;6;5;4;3";"2;8;8;7;6;5;4;3;3;3;1;2;2;3;3";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF03914_2.tre;"6;2;2;2;1;3;3;4;4;8;8;7;6;5;4";"None";12.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF03914_2.tre;"5;1;2;2;2;4;4;5;5;9;9;8;7;6;5";"2;9;9;8;7;6;5;4;4;4;2;1;1;3;3";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF03914_2.tre;"4;2;1;1;2;4;4;5;5;9;9;8;7;6;5";"1;10;10;9;8;7;6;5;5;5;3;3;3;1;1";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF03914_2.tre;"4;4;4;4;2;1;1;3;3;7;7;6;5;4;3";"4;7;7;6;5;4;3;2;1;1;2;4;4;5;5";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF03914_2.tre;"3;5;5;5;3;3;3;1;1;6;6;5;4;3;2";"None";14.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF03914_2.tre;"2;6;6;6;4;4;4;3;3;4;4;3;2;1;1";"6;4;4;3;2;1;1;2;4;4;4;6;6;7;7";13.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF03914_2.tre;"2;7;7;7;5;5;5;4;4;3;3;2;1;1;2";"7;3;3;2;1;1;2;3;5;5;5;7;7;8;8";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF03914_2.tre;"1;8;8;8;6;6;6;5;5;2;2;1;1;2;3";"None";13.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF03914_2.tre;"1;9;9;9;7;7;7;6;6;1;1;1;2;3;4";"9;1;1;1;2;3;4;5;7;7;7;9;9;10;10";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01557_1.tre;"2;6;6;6;6;6;5;3;2;4;4;3;2;1;1";"None";11.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01557_1.tre;"1;5;5;5;5;5;4;2;1;4;4;3;2;2;2";"None";7.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01557_1.tre;"5;4;4;4;4;4;3;1;1;5;5;4;3;3;3";"2;4;4;3;4;4;3;2;3;3;3;3;2;3;3";16.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01557_1.tre;"4;3;3;3;3;3;2;1;2;6;6;5;4;4;4";"None";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01557_1.tre;"3;2;2;2;3;3;2;2;3;7;7;6;5;5;5";"3;5;5;4;4;4;3;2;2;2;2;2;3;4;4";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01557_1.tre;"4;1;2;2;4;4;3;3;4;8;8;7;6;6;6";"4;6;6;5;5;5;4;3;2;2;1;1;4;5;5";7.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01557_1.tre;"4;2;1;1;4;4;3;3;4;8;8;7;6;6;6";"4;6;6;5;5;5;4;3;1;1;2;2;4;5;5";13.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01557_1.tre;"3;3;3;3;2;2;1;2;3;7;7;6;5;5;5";"4;6;6;5;2;2;1;1;4;4;4;4;4;5;5";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01557_1.tre;"2;4;4;4;1;1;1;3;4;8;8;7;6;6;6";"5;7;7;6;1;1;1;2;5;5;5;5;5;6;6";11.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01557_1.tre;"1;6;6;6;6;6;5;3;2;3;3;2;1;2;2";"1;3;3;2;5;5;4;3;4;4;4;4;2;3;3";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01557_1.tre;"2;7;7;7;7;7;6;4;3;2;2;1;1;3;3";"1;2;2;1;6;6;5;4;5;5;5;5;3;4;4";14.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF01557_1.tre;"3;8;8;8;8;8;7;5;4;1;1;1;2;4;4";"None";10.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00270_17.tre;"3;5;7;7;6;7;7;6;3;4;4;3;1;1;1";"1;1;3;3;2;2;7;7;6;7;7;6;5;5;3";16.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00270_17.tre;"2;4;6;6;5;6;6;5;2;3;3;2;1;2;2";"None";13.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00270_17.tre;"1;3;5;5;4;5;5;4;1;3;3;2;2;3;3";"3;3;4;4;3;1;5;5;4;5;5;4;3;3;1";16.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00270_17.tre;"2;2;4;4;3;4;4;3;1;4;4;3;3;4;4";"4;4;5;5;4;2;4;4;3;4;4;3;2;2;1";20.0
/HOME/indy/gcg_wif/sas/Trees/2016/ForPaper/Fungi/Selections15/Trees/PQ/jackknife20_05_NNI/PF00270_17.tre;"7;1;4;4;3;4;4;3;2;5;5;4;4;5;5";"5;5;6;6;5;3;4;4;3;4;4;3;1;1;2";20.0
